0.851113 0.595385
0.854197 0.594399
0.857281 0.593414
0.860365 0.592429
0.863448 0.591444
0.866532 0.59046
0.869616 0.589476
0.8727 0.588492
0.875783 0.587508
0.878867 0.586525
0.881951 0.585542
0.885035 0.58456
0.888118 0.583577
0.891202 0.582595
0.894286 0.581613
0.89737 0.580631
0.900453 0.579649
0.903537 0.578668
0.906621 0.577687
0.909705 0.576706
0.912788 0.575725
0.915872 0.574744
0.918956 0.573763
0.922039 0.572783
0.925123 0.571802
0.928207 0.570822
0.931291 0.569842
0.934374 0.568862
0.937458 0.567882
0.940542 0.566902
0.943626 0.565922
0.946709 0.564942
0.949793 0.563962
0.952877 0.562982
0.955961 0.562002
0.959044 0.561023
0.962128 0.560043
0.965212 0.559063
0.968296 0.558083
0.971379 0.557103
0.974463 0.556123
0.977547 0.555143
0.980631 0.554163
0.983714 0.553183
0.986798 0.552203
0.989882 0.551222
0.992966 0.550242
0.996049 0.549261
0.999133 0.548281
1.00222 0.5473
1.0053 0.546319
1.00838 0.545337
1.01147 0.544356
1.01455 0.543374
1.01764 0.542392
1.02072 0.54141
1.0238 0.540428
1.02689 0.539445
1.02997 0.538462
1.03305 0.537479
1.03614 0.536495
1.03922 0.535512
1.04231 0.534528
1.04539 0.533543
1.04847 0.532558
1.05156 0.531573
1.05464 0.530587
1.05772 0.529602
1.06081 0.528615
1.06389 0.527628
1.06698 0.526641
1.07006 0.525653
1.07314 0.524665
1.07623 0.523677
1.07931 0.522687
1.08239 0.521698
1.08548 0.520707
1.08856 0.519717
1.09165 0.518725
1.09473 0.517733
1.09781 0.516741
1.1009 0.515748
1.10398 0.514754
1.10706 0.513759
1.11015 0.512764
1.11323 0.511768
1.11632 0.510772
1.1194 0.509774
1.12248 0.508776
1.12557 0.507777
1.12865 0.506778
1.13173 0.505777
1.13482 0.504776
1.1379 0.503774
1.14099 0.502771
1.14407 0.501767
1.14715 0.500762
1.15024 0.499756
1.15332 0.498749
1.1564 0.497741
1.15949 0.496732
1.16257 0.495722
1.16566 0.494711
1.16874 0.493699
1.17182 0.492685
1.17491 0.491671
1.17799 0.490655
1.18107 0.489638
1.18416 0.48862
1.18724 0.4876
1.19033 0.486579
1.19341 0.485557
1.19649 0.484533
1.19958 0.483508
1.20266 0.482482
1.20574 0.481454
1.20883 0.480424
1.21191 0.479393
1.215 0.47836
1.21808 0.477326
1.22116 0.47629
1.22425 0.475252
1.22733 0.474212
1.23041 0.473171
1.2335 0.472127
1.23658 0.471082
1.23967 0.470035
1.24275 0.468985
1.24583 0.467934
1.24892 0.46688
1.252 0.465825
1.25508 0.464767
1.25817 0.463706
1.26125 0.462644
1.26434 0.461579
1.26742 0.460511
1.2705 0.459441
1.27359 0.458368
1.27667 0.457293
1.27975 0.456215
1.28284 0.455134
1.28592 0.45405
1.28901 0.452963
1.29209 0.451873
1.29517 0.45078
1.29826 0.449683
1.30134 0.448583
1.30442 0.44748
1.30751 0.446373
1.31059 0.445262
1.31368 0.444148
1.31676 0.44303
1.31984 0.441908
1.32293 0.440781
1.32601 0.43965
1.32909 0.438515
1.33218 0.437376
1.33526 0.436231
1.33834 0.435082
1.34143 0.433928
1.34451 0.432769
1.3476 0.431604
1.35068 0.430434
1.35376 0.429258
1.35685 0.428076
1.35993 0.426888
1.36301 0.425693
1.3661 0.424492
1.36918 0.423284
1.37227 0.422069
1.37535 0.420846
1.37843 0.419616
1.38152 0.418378
1.3846 0.417132
1.38768 0.415876
1.39077 0.414612
1.39385 0.413338
1.39694 0.412055
1.40002 0.410761
1.4031 0.409456
1.40619 0.408141
1.40927 0.406813
1.41235 0.405473
1.41544 0.40412
1.41852 0.402753
1.42161 0.401371
1.42469 0.399975
1.42777 0.398562
1.43086 0.397133
1.43394 0.395686
1.43702 0.394219
1.44011 0.392733
1.44319 0.391225
1.44628 0.389694
1.44936 0.388138
1.45244 0.386557
1.45553 0.384947
1.45861 0.383307
1.46169 0.381635
1.46478 0.379928
1.46786 0.378182
1.47095 0.376396
1.47403 0.374563
1.47711 0.372682
1.4802 0.370745
1.48328 0.368748
1.48636 0.366684
1.48945 0.364544
1.49253 0.36232
1.49562 0.36
1.4987 0.357569
1.50178 0.355011
1.50487 0.352304
1.50795 0.349421
1.51103 0.346327
1.51412 0.342972
1.5172 0.339291
1.52029 0.33519
1.52337 0.330523
1.52645 0.325059
1.52954 0.31838
1.53262 0.309629
1.5357 0.296499
1.53879 0.266842
