1.60126
1.0804
1.03586
1.00882
0.988943
0.972991
0.959523
0.947767
0.937265
0.92772
0.918931
0.910752
0.903077
0.895826
0.888935
0.882354
0.876044
0.869971
0.864109
0.858433
0.852926
0.84757
0.842351
0.837258
0.832279
0.827405
0.822627
0.817939
0.813333
0.808804
0.804347
0.799957
0.795629
0.791359
0.787145
0.782982
0.778868
0.7748
0.770776
0.766793
0.762849
0.758942
0.75507
0.751232
0.747426
0.74365
0.739903
0.736184
0.732491
0.728824
0.725181
0.721561
0.717963
0.714387
0.710831
0.707295
0.703778
0.70028
0.696798
0.693334
0.689886
0.686453
0.683035
0.679632
0.676243
0.672868
0.669505
0.666155
0.662818
0.659492
0.656177
0.652873
0.64958
0.646297
0.643024
0.63976
0.636506
0.63326
0.630023
0.626794
0.623574
0.620361
0.617156
0.613957
0.610766
0.607582
0.604404
0.601232
0.598067
0.594907
0.591753
0.588604
0.58546
0.582322
0.579188
0.576059
0.572934
0.569813
0.566697
0.563584
0.560475
0.55737
0.554267
0.551168
0.548072
0.544979
0.541889
0.5388
0.535715
0.532631
0.529549
0.526469
0.523391
0.520314
0.517239
0.514164
0.511091
0.508018
0.504946
0.501874
0.498802
0.495731
0.492659
0.489588
0.486515
0.483442
0.480368
0.477293
0.474217
0.471139
0.468059
0.464977
0.461894
0.458807
0.455718
0.452626
0.449531
0.446432
0.44333
0.440223
0.437113
0.433997
0.430876
0.42775
0.424618
0.42148
0.418335
0.415183
0.412024
0.408856
0.405681
0.402496
0.399301
0.396096
0.39288
0.389652
0.386412
0.383158
0.379891
0.376608
0.373309
0.369992
0.366657
0.363302
0.359925
0.356525
0.353101
0.349649
0.346168
0.342656
0.339109
0.335524
0.331899
0.328228
0.324507
0.320731
0.316894
0.312988
0.309004
0.304934
0.300763
0.296477
0.292057
0.28748
0.282714
0.277721
0.272444
0.266809
0.260703
0.253952
0.246265
0.237096
0.22521
0.206637
#NAME?
#NAME?
#NAME?
#NAME?
#NAME?
#NAME?
